"","suburb","breed","n","latitude","longitude"
"10187","Rochedale","Welsh Corgi",2,-27.56924,153.1164813
"10188","Rochedale","Welsh Corgi (Pembroke)",4,-27.56924,153.1164813
"10189","Rocklea","American Staffordshire Terrier",6,-27.5594282,152.9987877
"10190","Rocklea","Australian Cattle Dog",7,-27.5594282,152.9987877
"10191","Rocklea","Australian Kelpie",8,-27.5594282,152.9987877
"10192","Rocklea","Australian Silky Terrier",1,-27.5594282,152.9987877
"10193","Rocklea","Australian Stumpy Tail Cattle Dog",2,-27.5594282,152.9987877
"10194","Rocklea","Australian Terrier",1,-27.5594282,152.9987877
"10195","Rocklea","Beagle",3,-27.5594282,152.9987877
"10196","Rocklea","Belgian Shepherd",2,-27.5594282,152.9987877
"10197","Rocklea","Bernese Mountain Dog",1,-27.5594282,152.9987877
"10198","Rocklea","Border Collie",7,-27.5594282,152.9987877
"10199","Rocklea","Boston Terrier",1,-27.5594282,152.9987877
"10200","Rocklea","Boxer",1,-27.5594282,152.9987877
"10201","Rocklea","Bull Arab",6,-27.5594282,152.9987877
"10202","Rocklea","Cairn Terrier",1,-27.5594282,152.9987877
"10203","Rocklea","Cavalier King Charles Spaniel",3,-27.5594282,152.9987877
"10204","Rocklea","Chihuahua",6,-27.5594282,152.9987877
"10205","Rocklea","Chow Chow",1,-27.5594282,152.9987877
"10206","Rocklea","Cocker Spaniel",1,-27.5594282,152.9987877
"10207","Rocklea","Collie (Rough)",1,-27.5594282,152.9987877
"10208","Rocklea","Dachshund",3,-27.5594282,152.9987877
"10209","Rocklea","Fox Terrier",3,-27.5594282,152.9987877
"10210","Rocklea","German Shepherd Dog",12,-27.5594282,152.9987877
"10211","Rocklea","German Shorthaired Pointer",1,-27.5594282,152.9987877
"10212","Rocklea","Golden Retriever",1,-27.5594282,152.9987877
"10213","Rocklea","Great Dane",1,-27.5594282,152.9987877
"10214","Rocklea","Greyhound",2,-27.5594282,152.9987877
"10215","Rocklea","Irish Wolfhound",2,-27.5594282,152.9987877
"10216","Rocklea","Italian Greyhound",1,-27.5594282,152.9987877
"10217","Rocklea","Jack Russell Terrier",9,-27.5594282,152.9987877
"10218","Rocklea","Labrador Retriever",6,-27.5594282,152.9987877
"10219","Rocklea","Leonberger",1,-27.5594282,152.9987877
"10220","Rocklea","Maltese",7,-27.5594282,152.9987877
"10221","Rocklea","Maremma Sheepdog",1,-27.5594282,152.9987877
"10222","Rocklea","Mastiff",1,-27.5594282,152.9987877
"10223","Rocklea","Pomeranian",2,-27.5594282,152.9987877
"10224","Rocklea","Poodle",1,-27.5594282,152.9987877
"10225","Rocklea","Pug",4,-27.5594282,152.9987877
"10226","Rocklea","Rottweiler",4,-27.5594282,152.9987877
"10227","Rocklea","Shar Pei",6,-27.5594282,152.9987877
"10228","Rocklea","Shetland Sheepdog",1,-27.5594282,152.9987877
"10229","Rocklea","Siberian Husky",2,-27.5594282,152.9987877
"10230","Rocklea","Small Cross Breed",1,-27.5594282,152.9987877
"10231","Rocklea","Staffordshire Bull Terrier",8,-27.5594282,152.9987877
"10232","Rocklea","Tenterfield Terrier",1,-27.5594282,152.9987877
"10233","Rocklea","Unknown",1,-27.5594282,152.9987877
"10234","Rocklea","Whippet",1,-27.5594282,152.9987877
"10235","Runcorn","Alaskan Malamute",4,-27.5974724,153.0771548
"10236","Runcorn","American Staffordshire Terrier",25,-27.5974724,153.0771548
"10237","Runcorn","Australian Cattle Dog",29,-27.5974724,153.0771548
"10238","Runcorn","Australian Kelpie",25,-27.5974724,153.0771548
"10239","Runcorn","Australian Koolie",2,-27.5974724,153.0771548
"10240","Runcorn","Australian Shepherd",1,-27.5974724,153.0771548
"10241","Runcorn","Australian Silky Terrier",9,-27.5974724,153.0771548
"10242","Runcorn","Australian Stumpy Tail Cattle Dog",2,-27.5974724,153.0771548
"10243","Runcorn","Australian Terrier",2,-27.5974724,153.0771548
"10244","Runcorn","Beagle",14,-27.5974724,153.0771548
"10245","Runcorn","Bearded Collie",1,-27.5974724,153.0771548
"10246","Runcorn","Bedlington Terrier",1,-27.5974724,153.0771548
"10247","Runcorn","Bichon Frise",7,-27.5974724,153.0771548
"10248","Runcorn","Border Collie",44,-27.5974724,153.0771548
"10249","Runcorn","Boston Terrier",1,-27.5974724,153.0771548
"10250","Runcorn","Boxer",9,-27.5974724,153.0771548
"10251","Runcorn","British Bulldog",2,-27.5974724,153.0771548
"10252","Runcorn","Brittany",1,-27.5974724,153.0771548
"10253","Runcorn","Bull Arab",6,-27.5974724,153.0771548
"10254","Runcorn","Bull Terrier",6,-27.5974724,153.0771548
"10255","Runcorn","Bull Terrier (Miniature)",1,-27.5974724,153.0771548
"10256","Runcorn","Bulldog",1,-27.5974724,153.0771548
"10257","Runcorn","Bullmastiff",9,-27.5974724,153.0771548
"10258","Runcorn","Cairn Terrier",1,-27.5974724,153.0771548
"10259","Runcorn","Cavalier King Charles Spaniel",34,-27.5974724,153.0771548
"10260","Runcorn","Chihuahua",15,-27.5974724,153.0771548
"10261","Runcorn","Chihuahua (Long Coat)",2,-27.5974724,153.0771548
"10262","Runcorn","Chihuahua (Smooth Coat)",2,-27.5974724,153.0771548
"10263","Runcorn","Cocker Spaniel",9,-27.5974724,153.0771548
"10264","Runcorn","Collie (Smooth)",1,-27.5974724,153.0771548
"10265","Runcorn","Dachshund",21,-27.5974724,153.0771548
"10266","Runcorn","Dobermann",5,-27.5974724,153.0771548
"10267","Runcorn","Dogue de Bordeaux",2,-27.5974724,153.0771548
"10268","Runcorn","English Springer Spaniel",2,-27.5974724,153.0771548
"10269","Runcorn","Finnish Lapphund",1,-27.5974724,153.0771548
"10270","Runcorn","Fox Terrier",17,-27.5974724,153.0771548
"10271","Runcorn","Fox Terrier (Smooth)",4,-27.5974724,153.0771548
"10272","Runcorn","French Bulldog",6,-27.5974724,153.0771548
"10273","Runcorn","German Shepherd Dog",28,-27.5974724,153.0771548
"10274","Runcorn","German Shepherd Dog (Long Stock Coat)",1,-27.5974724,153.0771548
"10275","Runcorn","German Shorthaired Pointer",3,-27.5974724,153.0771548
"10276","Runcorn","Golden Retriever",10,-27.5974724,153.0771548
"10277","Runcorn","Great Dane",5,-27.5974724,153.0771548
"10278","Runcorn","Greyhound",7,-27.5974724,153.0771548
"10279","Runcorn","Havanese",1,-27.5974724,153.0771548
"10280","Runcorn","Hungarian Vizsla",1,-27.5974724,153.0771548
"10281","Runcorn","Irish Wolfhound",1,-27.5974724,153.0771548
